osm_id,name,type,light_pol,lat,lng
"-1",Twin River Heritage Rangeland Natural Area,leisure-nature_reserve,0.1062848963,49.156561,-112.327854
"-1",Maybelle River Wildland Provincial Park,leisure-nature_reserve,0.0000000000,58.223699,-110.827307
"-1",Elk Lakes Provincial Park,leisure-nature_reserve,0.1373856709,50.480663,-115.089078
"-1",Height of the Rockies Provincial Park,leisure-nature_reserve,0.1494692950,50.490050,-115.229952
"-1",Mount Robson Provincial Park,leisure-nature_reserve,0.0000000000,52.927069,-118.832822
"-1",Edmonton and Area Land Trust - Pipestone Creek,leisure-nature_reserve,0.0000000000,53.015524,-113.250418
"-1",Poacher's Landing Provincial Recreation Area,leisure-nature_reserve,0.0000000000,54.955707,-112.873403
"-1",Golden Ranches Conservation Site,leisure-nature_reserve,0.0000000000,53.438607,-112.954159
"-1",Ministik Lake Game Bird Sanctuary,leisure-nature_reserve,0.0000000000,53.323195,-112.990447
"-1",Whitemud River Uplands,leisure-nature_reserve,0.0000000000,56.459923,-117.551459
"-1",Blue Rapids Provincial Recreation Area,leisure-nature_reserve,0.0000000000,53.130458,-114.969653
"-1",Brazeau Reservoir Provincial Recreation Area,leisure-nature_reserve,0.0000000000,52.963319,-115.588315
"-1",Eagle Point Provincial Park,leisure-nature_reserve,0.0000000000,53.260383,-114.873684
"-1",Rocky Mountain House Natural Area,leisure-nature_reserve,0.0000000000,52.413546,-114.974593
"-1",Clear Lake Natural Area,leisure-nature_reserve,0.0000000000,54.234214,-114.792037
"-1",Fort Assiniboine Sandhills Wildland Provincial Park,leisure-nature_reserve,0.0000000000,54.389225,-114.607606
"-1",Hubert Lake Wildland Provincial Park,leisure-nature_reserve,0.0000000000,54.559660,-114.243081
"-1",Paddle River Dam Provincial Recreation Area,leisure-nature_reserve,0.0000000000,53.894456,-115.060826
"-1",Roselea Natural Area,leisure-nature_reserve,0.0000000000,54.086640,-114.714449
"-1",Thunder Lake Provincial Park,leisure-nature_reserve,0.0000000000,54.131941,-114.725883
"-1",Whitecourt Mountain Natural Area,leisure-nature_reserve,0.0000000000,54.030609,-115.717687
"-1",Brazeau Canyon Wildland Provincial Park,leisure-nature_reserve,0.0000000000,52.810138,-116.773758
"-1",Brazeau River Provincial Recreation Area,leisure-nature_reserve,0.0000000000,52.878969,-116.555947
"-1",Marshybank Ecological Reserve,leisure-nature_reserve,0.0000000000,52.785077,-116.764695
"-1",McLeod River Provincial Recreation Area,leisure-nature_reserve,0.0000000000,53.298017,-117.276255
"-1",Obed Lake Provincial Park,leisure-nature_reserve,0.0000000000,53.565751,-117.097771
"-1",Sundance Provincial Park,leisure-nature_reserve,0.0000000000,53.675550,-116.925288
"-1",Wildhorse Lake Provincial Recreation Area,leisure-nature_reserve,0.0000000000,53.278605,-117.784054
"-1",William A. Switzer Provincial Park,leisure-nature_reserve,0.0000000000,53.491135,-117.803145
"-1",Yates Natural Area,leisure-nature_reserve,0.0000000000,53.602990,-116.279888
"-1",Cold Lake Provincial Park,leisure-nature_reserve,0.0000000000,54.605062,-110.073324
"-1",English Bay Provincial Recreation Area,leisure-nature_reserve,0.0000000000,54.577112,-110.218295
"-1",French Bay Provincial Recreation Area,leisure-nature_reserve,0.0000000000,54.434886,-110.026565
"-1",Bellis North Natural Area,leisure-nature_reserve,0.0000000000,54.132915,-112.199104
"-1",Franchere Bay Provincial Recreation Area,leisure-nature_reserve,0.0000000000,54.255596,-111.007546
"-1",Garner Lake Provincial Park,leisure-nature_reserve,0.0000000000,54.183323,-111.744385
"-1",Kehiwin Provincial Recreation Area,leisure-nature_reserve,0.0000000000,54.036867,-110.904019
"-1",Moose Lake Provincial Park,leisure-nature_reserve,0.0000000000,54.273017,-110.931001
"-1",Muriel Lake Provincial Recreation Area,leisure-nature_reserve,0.0000000000,54.147267,-110.746631
"-1",Upper Mann Lake Natural Area,leisure-nature_reserve,0.0000000000,54.143307,-111.504317
"-1",Victoria Settlement Natural Area,leisure-nature_reserve,0.0000000000,54.032963,-112.366575
"-1",Ghost Airstrip Provincial Recreation Area,leisure-nature_reserve,0.0000000000,51.395495,-115.027091
"-1",Red Deer River Provincial Recreation Area,leisure-nature_reserve,0.0000000000,51.651018,-115.279101
"-1",Don Getty Wildland Provincial Park,leisure-nature_reserve,0.0600711667,50.893967,-114.994253
"-1",Bow Valley Wildland Provincial Park,leisure-nature_reserve,0.0000000000,51.032476,-115.256283
"-1",Canmore Nordic Centre Provincial Park,leisure-nature_reserve,0.0000000000,51.096773,-115.392856
"-1",Bow Valley Provincial Park,leisure-nature_reserve,0.0000000000,51.050582,-115.072396
"-1",Bow Valley Provincial Recreation Area,leisure-nature_reserve,0.0000000000,51.054061,-115.145878
"-1",Elbow-Sheep Wildland Provincial Park,leisure-nature_reserve,0.1158054092,50.707449,-114.941576
"-1",Bluerock Wildland Provincial Park,leisure-nature_reserve,0.1081972425,50.642403,-114.654289
"-1",Sheep River Provincial Park,leisure-nature_reserve,0.0784105961,50.647183,-114.660518
"-1",Spray Valley Provincial Park,leisure-nature_reserve,0.0624292579,50.889099,-115.295301
"-1",Peter Lougheed Provincial Park,leisure-nature_reserve,0.1620534532,50.684281,-115.184840
"-1",Bragg Creek Provincial Park,leisure-nature_reserve,0.0000000000,50.939638,-114.583396
"-1",Elbow Falls Provincial Recreation Area,leisure-nature_reserve,0.0000000000,50.865449,-114.784970
"-1",Moose Mountain Trailhead Provincial Recreation Area,leisure-nature_reserve,0.0000000000,50.913977,-114.780467
"-1",Elbow River Provincial Recreation Area,leisure-nature_reserve,0.0000000000,50.884162,-114.706875
"-1",Ole Buck Mountain Natural Area,leisure-nature_reserve,0.0000000000,51.106211,-114.809496
"-1",Evan-Thomas Provincial Recreation Area,leisure-nature_reserve,0.0000000000,50.933306,-115.156346
"-1",Bob Creek Wildland Provincial Park,leisure-nature_reserve,0.0804844059,49.975246,-114.281482
"-1",Oldman River North Provincial Recreation Area,leisure-nature_reserve,0.0437203271,49.949976,-114.440138
"-1",Banff National Park,leisure-nature_reserve,0.0044512814,51.543010,-116.123706
"-1",Ghost River Wilderness Area,leisure-nature_reserve,0.0000000000,51.353253,-115.397184
"-1",Ghost Reservoir Provincial Recreation Area,leisure-nature_reserve,0.0000000000,51.220740,-114.719147
"-1",Big Hill Springs Provincial Park,leisure-nature_reserve,0.0000000000,51.251711,-114.387729
"-1",Glenbow Ranch Provincial Park,leisure-nature_reserve,0.0000000000,51.163254,-114.372205
"-1",Highwood River Natural Area,leisure-nature_reserve,0.0000000000,50.818285,-113.781818
"-1",Wyndham-Carseland Provincial Park,leisure-nature_reserve,0.1135294106,50.827798,-113.436724
"-1",Threepoint Creek Natural Area,leisure-nature_reserve,0.0474999994,50.734378,-114.192424
"-1",Plateau Mountain Ecological Reserve,leisure-nature_reserve,0.0988461540,50.226427,-114.521423
"-1",Cataract Creek Provincial Recreation Area,leisure-nature_reserve,0.0249999999,50.287230,-114.582770
"-1",Indian Graves Provincial Recreation Area,leisure-nature_reserve,0.1031227731,50.241751,-114.362287
"-1",Island Lake Provincial Recreation Area,leisure-nature_reserve,0.1734457461,49.629395,-114.673131
"-1",Oldman Dam Provincial Recreation Area,leisure-nature_reserve,0.1606086957,49.584188,-113.983794
"-1",Lundbreck Falls Provincial Recreation Area,leisure-nature_reserve,0.3581192229,49.585936,-114.199879
"-1",Lynx Creek Provincial Recreation Area,leisure-nature_reserve,0.0933333337,49.452744,-114.412544
"-1",West Castle Wetlands Ecological Reserve,leisure-nature_reserve,0.2514285743,49.328850,-114.413327
"-1",Little Bow Provincial Park,leisure-nature_reserve,0.1916666677,50.231201,-112.928024
"-1",Little Bow Reservoir Provincial Recreation Area,leisure-nature_reserve,0.1649999991,50.194155,-112.657368
"-1",Park Lake Provincial Park,leisure-nature_reserve,0.4071428563,49.806622,-112.924691
"-1",St. Mary Reservoir Provincial Recreation Area,leisure-nature_reserve,0.1237499975,49.345412,-113.136161
"-1",Jensen Reservoir Provincial Recreation Area,leisure-nature_reserve,0.1357238219,49.329466,-112.896822
"-1",Woolford Provincial Park,leisure-nature_reserve,0.1466666708,49.178736,-113.190471
"-1",Police Outpost Provincial Park,leisure-nature_reserve,0.1035714293,49.004547,-113.464958
"-1",Payne Lake Provincial Recreation Area,leisure-nature_reserve,0.1271169510,49.104373,-113.638557
"-1",Twin River Heritage Rangeland Natural Area,leisure-nature_reserve,0.1062607451,49.156558,-112.328059
"-1",Writing-on-Stone Provincial Park,leisure-nature_reserve,0.0773333333,49.077503,-111.698948
"-1",Milk River Natural Area,leisure-nature_reserve,0.0812030074,49.042530,-110.702702
"-1",Onefour Heritage Rangeland Natural Area,leisure-nature_reserve,0.1134889757,49.078008,-110.463137
"-1",Kootenay Plains Ecological Reserve,leisure-nature_reserve,0.0000000000,52.039632,-116.408836
"-1",Siffleur Wilderness Area,leisure-nature_reserve,0.0000000000,51.899750,-116.392310
"-1",White Goat Wilderness Area,leisure-nature_reserve,0.0000000000,52.225639,-116.852258
"-1",Waterton Lakes National Park,leisure-nature_reserve,0.1494524009,49.081333,-113.933172
"-1",Willmore Wilderness Park,leisure-nature_reserve,0.0000000000,53.647502,-119.187583
"-1",Kakwa Wildland Provincial Park,leisure-nature_reserve,0.0000000000,54.034466,-119.810860
"-1",Jasper National Park,leisure-nature_reserve,0.0000000000,52.851353,-117.983639
"-1",Butcher Creek Natural Area,leisure-nature_reserve,0.0000000000,51.976241,-114.410284
"-1",Chedderville Natural Area,leisure-nature_reserve,0.0000000000,52.185430,-114.757083
"-1",Cow Lake Natural Area,leisure-nature_reserve,0.0000000000,52.293479,-115.049204
"-1",Gleniffer Reservoir Provincial Recreation Area,leisure-nature_reserve,0.0000000000,52.030021,-114.263488
"-1",North Ram River Provincial Recreation Area,leisure-nature_reserve,0.0000000000,52.281962,-116.001206
"-1",Schrader Creek - Red Deer River Natural Area,leisure-nature_reserve,0.0000000000,51.957300,-114.436040
"-1",Alsike Bat Lake Natural Area,leisure-nature_reserve,0.0000000000,53.221506,-114.513112
"-1",Aspen Beach Provincial Park,leisure-nature_reserve,0.0000000000,52.460119,-113.980211
"-1",Buck Lake Natural Area,leisure-nature_reserve,0.0000000000,53.000161,-114.757780
"-1",Burtonsville Island Natural Area,leisure-nature_reserve,0.0000000000,53.320729,-114.526171
"-1",Crimson Lake Provincial Park,leisure-nature_reserve,0.0000000000,52.466415,-115.046855
"-1",Medicine Lake Provincial Recreation Area,leisure-nature_reserve,0.0000000000,52.750876,-114.743256
"-1",Modeste Creek Natural Area,leisure-nature_reserve,0.0000000000,53.237280,-114.694399
"-1",Modeste Saskatchewan Natural Area,leisure-nature_reserve,0.0000000000,53.308864,-114.644255
"-1",Poplar Creek Natural Area,leisure-nature_reserve,0.0000000000,53.121776,-114.648994
"-1",Washout Creek Natural Area,leisure-nature_reserve,0.0000000000,53.011118,-114.955873
"-1",Dry Island Buffalo Jump Provincial Park,leisure-nature_reserve,0.0000000000,51.928188,-112.969622
"-1",Rumsey Natural Area,leisure-nature_reserve,0.0791281603,51.856940,-112.620356
"-1",Tolman Badlands Heritage Rangeland Natural Area,leisure-nature_reserve,0.0029534884,51.856882,-112.962067
"-1",Sulphur Gates Provincial Recreation Area,leisure-nature_reserve,0.0000000000,53.871206,-119.187541
"-1",Waskahigan River Provincial Recreation Area,leisure-nature_reserve,0.0000000000,54.755440,-117.198601
"-1",Rock Lake - Solomon Creek Wildland Provincial Park,leisure-nature_reserve,0.0000000000,53.416155,-118.121761
"-1",Chinchaga Wildland Provincial Park,leisure-nature_reserve,0.0000000000,57.162324,-119.582509
"-1",Dunvegan West Wildland Provincial Park,leisure-nature_reserve,0.0000000000,56.092160,-119.303554
"-1",Greene Valley Provincial Park,leisure-nature_reserve,0.0000000000,56.142973,-117.242831
"-1",Hay-Zama Wildland Provincial Park,leisure-nature_reserve,0.0000000000,58.775794,-119.014605
"-1",Moonshine Lake Provincial Park,leisure-nature_reserve,0.0000000000,55.883658,-119.218344
"-1",Notikewin Provincial Park,leisure-nature_reserve,0.0000000000,57.217858,-117.147938
"-1",Peace River Wildland Provincial Park,leisure-nature_reserve,0.0000000000,55.987594,-117.766727
"-1",Saskatoon Mountain Natural Area,leisure-nature_reserve,0.0000000000,55.225995,-119.288973
"-1",Young's Point Provincial Park,leisure-nature_reserve,0.0000000000,55.150555,-117.571811
"-1",Crow Lake Provincial Park,leisure-nature_reserve,0.0000000000,55.800445,-112.152018
"-1",Gipsy Lake Wildland Provincial Park,leisure-nature_reserve,0.0000000000,56.495336,-110.388120
"-1",Grand Rapids Wildland Provincial Park,leisure-nature_reserve,0.0000000000,56.483546,-112.338676
"-1",Gregoire Lake Provincial Park,leisure-nature_reserve,0.0000000000,56.484611,-111.184983
"-1",Marguerite River Wildland Provincial Park,leisure-nature_reserve,0.0000000000,57.638163,-110.265958
"-1",Stony Mountain Wildland Provincial Park,leisure-nature_reserve,0.0000000000,56.215447,-111.244331
"-1",Whitemud Falls Ecological Reserve,leisure-nature_reserve,0.0000000000,56.697300,-110.086581
"-1",Edith Lake Provincial Recreation Area,leisure-nature_reserve,0.0000000000,54.804260,-115.376746
"-1",Hilliard's Bay Provincial Park,leisure-nature_reserve,0.0000000000,55.507728,-116.002296
"-1",La Biche River Wildland Provincial Park,leisure-nature_reserve,0.0000000000,54.988311,-112.624673
"-1",Lesser Slave Lake Provincial Park,leisure-nature_reserve,0.0000000000,55.454670,-114.817298
"-1",Winagami Lake Provincial Park,leisure-nature_reserve,0.0000000000,55.635396,-116.735101
"-1",Winagami Wildland Provincial Park,leisure-nature_reserve,0.0000000000,55.616141,-116.636477
"-1",Beaver Lake Provincial Recreation Area,leisure-nature_reserve,0.0000000000,54.757983,-111.881067
"-1",Garner Orchid Fen Natural Area,leisure-nature_reserve,0.0000000000,54.854647,-112.391718
"-1",Lakeland Provincial Recreation Area,leisure-nature_reserve,0.0000000000,54.721192,-111.398585
"-1",Sir Winston Churchill Provincial Park,leisure-nature_reserve,0.0000000000,54.849280,-111.975764
"-1",George Lake Natural Area,leisure-nature_reserve,0.0000000000,53.941203,-114.113462
"-1",Halfmoon Lake Natural Area,leisure-nature_reserve,0.0000000000,54.051721,-113.348579
"-1",Halfway Lake Natural Area,leisure-nature_reserve,0.0000000000,54.119610,-113.400673
"-1",Long Lake Provincial Park,leisure-nature_reserve,0.0000000000,54.439999,-112.763468
"-1",Majeau Lake Natural Area,leisure-nature_reserve,0.0000000000,53.937653,-114.392628
"-1",North Bruderheim Provincial Recreation Area,leisure-nature_reserve,0.0000000000,53.864546,-112.941845
"-1",Northwest of Bruderheim Natural Area,leisure-nature_reserve,0.0000000000,53.854388,-113.018898
"-1",Opal Natural Area,leisure-nature_reserve,0.0000000000,53.986903,-113.293450
"-1",Park Court Natural Area,leisure-nature_reserve,0.0000000000,53.749585,-114.906199
"-1",Pembina River Natural Area,leisure-nature_reserve,0.0000000000,53.933059,-114.460040
"-1",Pembina River Provincial Park,leisure-nature_reserve,0.0000000000,53.605985,-114.994384
"-1",Prefontaine Brock Lakes Natural Area,leisure-nature_reserve,0.0000000000,53.804674,-114.843301
"-1",Tawatinaw Natural Area,leisure-nature_reserve,0.0000000000,54.281111,-113.337536
"-1",White Earth Valley Natural Area,leisure-nature_reserve,0.0000000000,54.381427,-112.748590
"-1",Whitney Lakes Provincial Park,leisure-nature_reserve,0.0000000000,53.851869,-110.534963
"-1",Lois Hole Centennial Provincial Park,leisure-nature_reserve,0.0000000000,53.603884,-113.708958
"-1",Riverlot 56 Natural Area,leisure-nature_reserve,0.0000000000,53.658833,-113.587010
"-1",Wabamun Lake Provincial Park,leisure-nature_reserve,0.0000000000,53.565096,-114.441611
"-1",Beaverhill Lake Heritage Rangeland Natural Area,leisure-nature_reserve,0.0000000000,53.450799,-112.530078
"-1",Coal Lake North Provincial Recreation Area,leisure-nature_reserve,0.0000000000,53.134120,-113.358038
"-1",Dillberry Lake Provincial Park,leisure-nature_reserve,0.0000000000,52.569724,-110.030923
"-1",Killarney-Reflex Lakes Heritage Rgeland Natural Area,leisure-nature_reserve,0.0000000000,52.605483,-110.061309
"-1",Miquelon Lake Provincial Park,leisure-nature_reserve,0.0000000000,53.246052,-112.872712
"-1",Ribstone Creek Heritage Rangeland Natural Area,leisure-nature_reserve,0.0000000000,52.702418,-110.382791
"-1",Rochon Sands Provincial Park,leisure-nature_reserve,0.0000000000,52.461842,-112.892299
"-1",Hastings Lake Islands Natural Area,leisure-nature_reserve,0.0000000000,53.415354,-112.922817
"-1",North Cooking Lake Natural Area,leisure-nature_reserve,0.0000000000,53.476379,-112.988812
"-1",Pembina River Moon Lake Natural Area,leisure-nature_reserve,0.0000000000,53.473418,-114.995393
"-1",Round Valley Natural Area,leisure-nature_reserve,0.0000000000,53.345031,-115.049810
"-1",Cypress Hills Provincial Park,leisure-nature_reserve,0.1536911864,49.639861,-110.178088
"-1",Michelle Reservoir Provincial Recreation Area,leisure-nature_reserve,0.0913765956,49.533421,-110.372660
"-1",Prairie Coulees Natural Area,leisure-nature_reserve,0.0821311476,50.428365,-110.391916
"-1",Kinbrook Island Provincial Park,leisure-nature_reserve,0.2090243912,50.437197,-111.910577
"-1",Tillebrook Provincial Park,leisure-nature_reserve,0.0000000000,50.538593,-111.812275
"-1",Dinosaur Provincial Park,leisure-nature_reserve,0.0000000000,50.761730,-111.480580
"-1",Midland Provincial Park,leisure-nature_reserve,0.0000000000,51.478212,-112.771171
"-1",Little Fish Lake Provincial Park,leisure-nature_reserve,0.0000000000,51.374253,-112.200948
"-1",Richardson Lake Migratory Bird Sanctuary,leisure-nature_reserve,0.0000000000,58.402703,-111.072919
"-1",Birch Mountains Wildland Provincial Park,leisure-nature_reserve,0.0000000000,57.508604,-112.957729
"-1",Wood Buffalo National Park,leisure-nature_reserve,0.0000000000,59.356721,-113.263494
"-1",Cardinal River Public Land Recreation Area,leisure-nature_reserve,0.0000000000,52.881583,-117.033175
"-1",Hilltop Lake Public Land Recreation Area,leisure-nature_reserve,0.0000000000,55.520695,-119.034884
"-1",Musreau Lake Day Use Public Land Recreation Area,leisure-nature_reserve,0.0000000000,54.550952,-118.640724
"-1",Nose Lake Remote Public Land Recreation Area,leisure-nature_reserve,0.0000000000,54.540550,-119.605343
"-1",Blackstone/Wapiabi Public Land Use Zone,leisure-nature_reserve,0.0000000000,52.552517,-116.563825
"-1",Dormer/Sheep Public Land Use Zone,leisure-nature_reserve,0.0000000000,51.567941,-115.443587
"-1",Ghost Public Land Use Zone,leisure-nature_reserve,0.0000000000,51.472440,-115.101782
"-1",Job/Cline Public Land Use Zone,leisure-nature_reserve,0.0000000000,52.312656,-116.684841
"-1",Kiska/Willson Public Land Use Zone,leisure-nature_reserve,0.0000000000,51.783499,-115.437561
"-1",Kiska/Willson Public Land Use Zone,leisure-nature_reserve,0.0000000000,52.013331,-115.735542
"-1",Kiska/Willson Public Land Use Zone,leisure-nature_reserve,0.0000000000,52.153403,-115.995798
"-1",Kiska/Willson Public Land Use Zone,leisure-nature_reserve,0.0000000000,51.764095,-115.427682
"-1",Kiska/Willson Public Land Use Zone,leisure-nature_reserve,0.0000000000,51.622393,-115.355692
"-1",Kiska/Willson Public Land Use Zone,leisure-nature_reserve,0.0000000000,51.639849,-115.322915
"-1",Kiska/Willson Public Land Use Zone,leisure-nature_reserve,0.0000000000,51.702904,-115.439396
"-1",Kiska/Willson Public Land Use Zone,leisure-nature_reserve,0.0000000000,52.309058,-116.251542
"-1",Panther Corners Public Land Use Zone,leisure-nature_reserve,0.0000000000,51.663183,-115.518850
"-1",Upper Clearwater/Ram Public Land Use Zone,leisure-nature_reserve,0.0000000000,51.974094,-116.009531
"-1",Castle Provincial Park,leisure-nature_reserve,0.0959522518,49.444058,-114.397816
"-1",Castle Wildland Provincial Park,leisure-nature_reserve,0.1605512505,49.322006,-114.304251
"-1",Athabasca Ranch Public Land Use Zone,leisure-nature_reserve,0.0000000000,53.412752,-117.651480
"-1",Cataract Creek Snow Vehicle Public Land Use Zone,leisure-nature_reserve,0.0881163166,50.262309,-114.555308
"-1",Holmes Crossing Public Land Use Zone,leisure-nature_reserve,0.0000000000,54.277054,-114.812201
"-1",Kananaskis Country Public Land Use Zone,leisure-nature_reserve,0.0751134422,50.703607,-114.723536
"-1",McLean Creek Off-Highway Vehicle Public Land Use Zone,leisure-nature_reserve,0.0159865771,50.832286,-114.658162
"-1",Sibbald Snow Vehicle Public Land Use Zone,leisure-nature_reserve,0.0000000000,51.020985,-114.848125
"-1",Strathcona Science Provincial Park,leisure-nature_reserve,0.0000000000,53.559590,-113.374461
"-1",Wabamun/Whitewood Conservation Site,leisure-nature_reserve,0.0000000000,53.606424,-114.481376
"-1",Kootenay National Park,leisure-nature_reserve,0.0578277847,50.963235,-116.043326
"-1",Coal Branch Public Land Use Zone,leisure-nature_reserve,0.0000000000,52.938445,-117.279429
"18971774",Weaselhead Flats,leisure-nature_reserve,0.0000000000,50.989674,-114.151278
"23737976",Cooking Lake / Blackfoot Provincial Recreation Area,leisure-nature_reserve,0.0000000000,53.494227,-112.820277
"23892007",Elk Island National Park,leisure-nature_reserve,0.0000000000,53.607870,-112.861434
"27238659",Aspen Park,leisure-nature_reserve,0.0000000000,50.904051,-113.985294
"35308083",Sherwood Park Natural Area,leisure-nature_reserve,0.0000000000,53.472099,-113.277403
"62311733",Fidler-Greywillow Wildland Provincial Park,leisure-nature_reserve,0.0000000000,58.938138,-110.621519
"62311743",Coyote Lake Natural Area,leisure-nature_reserve,0.0000000000,53.246802,-114.458559
"62311831",Harper Creek Natural Area,leisure-nature_reserve,0.0000000000,58.185361,-114.296120
"62311884",Fidler-Greywillow Wildland Provincial Park,leisure-nature_reserve,0.0000000000,58.971257,-110.550133
"62311895",Coyote Lake Natural Area,leisure-nature_reserve,0.0000000000,53.254270,-114.574389
"62311973",Fidler-Greywillow Wildland Provincial Park,leisure-nature_reserve,0.0000000000,58.791831,-110.731547
"62312112",Sand Lake Natural Area,leisure-nature_reserve,0.0000000000,56.160711,-118.610220
"62312119",Fidler-Greywillow Wildland Provincial Park,leisure-nature_reserve,0.0000000000,58.827170,-110.714567
"62312137",Athabasca Dunes Ecological Reserve,leisure-nature_reserve,0.0000000000,58.176705,-110.887642
"62312244",La Butte Creek Wildland Provincial Park,leisure-nature_reserve,0.0000000000,59.378006,-111.244824
"62312260",Fidler-Greywillow Wildland Provincial Park,leisure-nature_reserve,0.0000000000,58.946978,-110.574823
"62312358",Fidler-Greywillow Wildland Provincial Park,leisure-nature_reserve,0.0000000000,58.819826,-110.723404
"62312386",Fidler-Greywillow Wildland Provincial Park,leisure-nature_reserve,0.0000000000,58.969309,-110.510334
"62312391",Richardson River Dunes Wildland Provincial Park,leisure-nature_reserve,0.0000000000,58.094578,-111.182724
"62312396",Coyote Lake Natural Area,leisure-nature_reserve,0.0000000000,53.254265,-114.531639
"62312434",Ross Lake Natural Area,leisure-nature_reserve,0.0729054052,49.113609,-112.906270
"62312439",Fidler-Greywillow Wildland Provincial Park,leisure-nature_reserve,0.0000000000,58.833709,-110.701960
"62312471",Unknown,leisure-nature_reserve,0.0000000000,59.175103,-110.306068
"62312477",Coyote Lake Natural Area,leisure-nature_reserve,0.0000000000,53.261511,-114.543955
"84831598",Clifford E Lee Nature Sanctuary,leisure-nature_reserve,0.0000000000,53.412624,-113.792567
"84927656",Chickakoo Regonal Park,leisure-nature_reserve,0.0000000000,53.620142,-114.066546
"167123033",Mount Assiniboine Provincial Park,leisure-nature_reserve,0.0544001399,50.937252,-115.760945
"167423057",Hamber Provincial Park,leisure-nature_reserve,0.0000000000,52.380216,-117.881355
"167557376",Unknown,leisure-nature_reserve,0.0000000000,52.859207,-118.638651
"167557791",Unknown,leisure-nature_reserve,0.0000000000,52.991373,-119.005672
"167999572",Wildlife Corridor,leisure-nature_reserve,0.0000000000,51.108032,-115.336328
"188357003",Coyote Lake Conservation Area,leisure-nature_reserve,0.0000000000,53.268799,-114.537827
"223936608",Ann & Sandy Cross Conservation Area,leisure-nature_reserve,0.0000000000,50.863574,-114.238571
"257861654",Caribou Mountains Wildland Provincial Park,leisure-nature_reserve,0.0000000000,59.205565,-114.896980
"257862131",Colin-Cornwall Lakes Wildland Provincial Park,leisure-nature_reserve,0.0000000000,59.572005,-110.391234
"274101885",Lot 27 Uplands,leisure-nature_reserve,0.0000000000,56.170368,-117.405994
"274119747",Weberville Pond,leisure-nature_reserve,0.0000000000,56.360120,-117.313834
"274119748",West Peace Uplands,leisure-nature_reserve,0.0000000000,56.408888,-117.196142
"274119750",Carmon Creek,leisure-nature_reserve,0.0000000000,56.381520,-117.076951
"274119751",Rasmussen Wetland,leisure-nature_reserve,0.0000000000,56.377294,-117.421612
"274133477",Three Creeks,leisure-nature_reserve,0.0000000000,56.378228,-117.142735
"274363896",Three Creeks,leisure-nature_reserve,0.0000000000,56.413613,-117.055681
"274363897",Three Creeks,leisure-nature_reserve,0.0000000000,56.412082,-117.124057
"274363898",Three Creeks,leisure-nature_reserve,0.0000000000,56.435105,-117.098985
"274367219",Three Creeks,leisure-nature_reserve,0.0000000000,56.323653,-117.182113
"274367222",Three Creeks,leisure-nature_reserve,0.0000000000,56.337784,-117.149629
"274367224",Three Creeks,leisure-nature_reserve,0.0000000000,56.299547,-117.131411
"274645352",Brownvale Parklands,leisure-nature_reserve,0.0000000000,56.120028,-117.997348
"274645354",Little Stoney Lake,leisure-nature_reserve,0.0000000000,56.134472,-117.961348
"274645356",Brownvale Parklands II,leisure-nature_reserve,0.0000000000,56.119946,-117.987574
"274645358",Big Stoney Lake Uplands,leisure-nature_reserve,0.0000000000,56.127129,-117.987381
"274647514",Warrensville,leisure-nature_reserve,0.0000000000,56.298447,-117.531177
"274705171",Kinley,leisure-nature_reserve,0.0000000000,56.265815,-117.775286
"274705172",Whitemud River Flats,leisure-nature_reserve,0.0000000000,56.509578,-117.609218
"274705173",Whitemud,leisure-nature_reserve,0.0000000000,56.497827,-117.399637
"274705174",North Whitemud,leisure-nature_reserve,0.0000000000,56.538515,-117.367616
"274705175",Scoter,leisure-nature_reserve,0.0000000000,56.258338,-117.788221
"274705176",South Whitemud,leisure-nature_reserve,0.0000000000,56.509029,-117.296059
"274705177",Lac Cardinal Point Uplands,leisure-nature_reserve,0.0000000000,56.267251,-117.699245
"309094789",Big Knife Provincial Park,leisure-nature_reserve,0.0000000000,52.490321,-112.219343
"339831288",Edmonton and Area Land Trust - Glory Hills,leisure-nature_reserve,0.0000000000,53.632713,-114.018834
"339831489",Edmonton and Area Land Trust - Boisvert's GreenWoods,leisure-nature_reserve,0.0000000000,53.867331,-113.576958
"339831603",Edmonton and Area Land Trust - Ministik,leisure-nature_reserve,0.0000000000,53.268781,-113.019360
"340306411",Unknown,leisure-nature_reserve,0.0000000000,53.307295,-113.015318
"340331442",Unknown,leisure-nature_reserve,0.0000000000,53.287057,-112.988922
"357818145",Karvonen Conservation Site,leisure-nature_reserve,0.0000000000,54.583543,-112.670875
"358213867",Chip Lake Conservation Site,leisure-nature_reserve,0.0000000000,53.652967,-115.333648
"358213868",Gambling Lake Conservation Site,leisure-nature_reserve,0.0000000000,53.334147,-112.873142
"358213870",Sherwood Park Conservation Site,leisure-nature_reserve,0.0000000000,53.334121,-112.860990
"358213871",Walters Conservation Site,leisure-nature_reserve,0.0000000000,53.609091,-115.346210
"358667177",Chip Lake SE Conservation Site,leisure-nature_reserve,0.0000000000,53.610478,-115.260322
"358667178",Chip Lake SW Conservation Site,leisure-nature_reserve,0.0000000000,53.620000,-115.453128
"359908303",East Pit Lake Conservation Site,leisure-nature_reserve,0.0000000000,53.586620,-114.474486
"400859328",Elk River Provincial Recreation Area,leisure-nature_reserve,0.0000000000,52.947089,-116.104911
